time,temperature_2m_c,shortwave_radiation_w_m2,source,pv_kwh_el,heating_kwh_th,heating_kwh_el,balance_kwh_el,deficit_kwh_el,surplus_kwh_el,direct_overlap_kwh_el
2023-03-08 15:00:00,4.73191715,251.14088067,synthetic_cold_temperate_benchmark,1.35616076,1.59216994,0.53072331,0.82543744,0.00000000,0.82543744,0.53072331
2023-03-08 16:00:00,4.52922117,132.92322031,synthetic_cold_temperate_benchmark,0.71778539,1.61649346,0.53883115,0.17895424,0.00000000,0.17895424,0.53883115
2023-03-08 17:00:00,4.13764259,4.05654024,synthetic_cold_temperate_benchmark,0.02190532,1.66348289,0.55449430,-0.53258898,0.53258898,0.00000000,0.02190532
2023-03-08 18:00:00,3.58386686,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.72993598,0.57664533,-0.57664533,0.57664533,0.00000000,0.00000000
2023-03-08 19:00:00,2.90563287,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.81132406,0.60377469,-0.60377469,0.60377469,0.00000000,0.00000000
2023-03-08 20:00:00,2.14916114,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.90210066,0.63403355,-0.63403355,0.63403355,0.00000000,0.00000000
2023-03-08 21:00:00,1.36600399,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.99607952,0.66535984,-0.66535984,0.66535984,0.00000000,0.00000000
2023-03-08 22:00:00,0.60953227,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.08685613,0.69561871,-0.69561871,0.69561871,0.00000000,0.00000000
2023-03-08 23:00:00,-0.06870172,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.16824421,0.72274807,-0.72274807,0.72274807,0.00000000,0.00000000
2023-03-09 00:00:00,-0.47888927,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21746671,0.73915557,-0.73915557,0.73915557,0.00000000,0.00000000
2023-03-09 01:00:00,-0.87046784,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.26445614,0.75481871,-0.75481871,0.75481871,0.00000000,0.00000000
2023-03-09 02:00:00,-1.07316383,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.28877966,0.76292655,-0.76292655,0.76292655,0.00000000,0.00000000
2023-03-09 03:00:00,-1.07316383,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.28877966,0.76292655,-0.76292655,0.76292655,0.00000000,0.00000000
2023-03-09 04:00:00,-0.87046784,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.26445614,0.75481871,-0.75481871,0.75481871,0.00000000,0.00000000
2023-03-09 05:00:00,-0.47888927,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21746671,0.73915557,-0.73915557,0.73915557,0.00000000,0.00000000
2023-03-09 06:00:00,0.07488647,8.47532371,synthetic_cold_temperate_benchmark,0.04576675,2.15101362,0.71700454,-0.67123779,0.67123779,0.00000000,0.04576675
2023-03-09 07:00:00,0.75312046,137.68019178,synthetic_cold_temperate_benchmark,0.74347304,2.06962555,0.68987518,0.05359785,0.00000000,0.05359785,0.68987518
2023-03-09 08:00:00,1.50959218,255.98660988,synthetic_cold_temperate_benchmark,1.38232769,1.97884894,0.65961631,0.72271138,0.00000000,0.72271138,0.65961631
2023-03-09 09:00:00,2.29274933,354.02971176,synthetic_cold_temperate_benchmark,1.91176044,1.88487008,0.62829003,1.28347042,0.00000000,1.28347042,0.62829003
2023-03-09 10:00:00,3.04922105,424.04862910,synthetic_cold_temperate_benchmark,2.28986260,1.79409347,0.59803116,1.69183144,0.00000000,1.69183144,0.59803116
2023-03-09 11:00:00,3.72745504,460.50082407,synthetic_cold_temperate_benchmark,2.48670445,1.71270540,0.57090180,1.91580265,0.00000000,1.91580265,0.57090180
2023-03-09 12:00:00,4.28123078,460.50082407,synthetic_cold_temperate_benchmark,2.48670445,1.64625231,0.54875077,1.93795368,0.00000000,1.93795368,0.54875077
2023-03-09 13:00:00,4.67280935,424.04862910,synthetic_cold_temperate_benchmark,2.28986260,1.59926288,0.53308763,1.75677497,0.00000000,1.75677497,0.53308763
2023-03-09 14:00:00,4.87550534,354.02971176,synthetic_cold_temperate_benchmark,1.91176044,1.57493936,0.52497979,1.38678066,0.00000000,1.38678066,0.52497979
2023-03-09 15:00:00,4.87550534,255.98660988,synthetic_cold_temperate_benchmark,1.38232769,1.57493936,0.52497979,0.85734791,0.00000000,0.85734791,0.52497979
2023-03-09 16:00:00,4.67280935,137.68019178,synthetic_cold_temperate_benchmark,0.74347304,1.59926288,0.53308763,0.21038541,0.00000000,0.21038541,0.53308763
2023-03-09 17:00:00,4.28123078,8.47532371,synthetic_cold_temperate_benchmark,0.04576675,1.64625231,0.54875077,-0.50298402,0.50298402,0.00000000,0.04576675
2023-03-09 18:00:00,3.72745504,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.71270540,0.57090180,-0.57090180,0.57090180,0.00000000,0.00000000
2023-03-09 19:00:00,3.04922105,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.79409347,0.59803116,-0.59803116,0.59803116,0.00000000,0.00000000
2023-03-09 20:00:00,2.29274933,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.88487008,0.62829003,-0.62829003,0.62829003,0.00000000,0.00000000
2023-03-09 21:00:00,1.50959218,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.97884894,0.65961631,-0.65961631,0.65961631,0.00000000,0.00000000
2023-03-09 22:00:00,0.75312046,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.06962555,0.68987518,-0.68987518,0.68987518,0.00000000,0.00000000
2023-03-09 23:00:00,0.07488647,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.15101362,0.71700454,-0.71700454,0.71700454,0.00000000,0.00000000
2023-03-10 00:00:00,-0.33319754,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19998371,0.73332790,-0.73332790,0.73332790,0.00000000,0.00000000
2023-03-10 01:00:00,-0.72477612,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.24697313,0.74899104,-0.74899104,0.74899104,0.00000000,0.00000000
2023-03-10 02:00:00,-0.92747211,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.27129665,0.75709888,-0.75709888,0.75709888,0.00000000,0.00000000
2023-03-10 03:00:00,-0.92747211,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.27129665,0.75709888,-0.75709888,0.75709888,0.00000000,0.00000000
2023-03-10 04:00:00,-0.72477612,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.24697313,0.74899104,-0.74899104,0.74899104,0.00000000,0.00000000
2023-03-10 05:00:00,-0.33319754,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19998371,0.73332790,-0.73332790,0.73332790,0.00000000,0.00000000
2023-03-10 06:00:00,0.22057819,12.94438876,synthetic_cold_temperate_benchmark,0.06989970,2.13353062,0.71117687,-0.64127717,0.64127717,0.00000000,0.06989970
2023-03-10 07:00:00,0.89881218,142.47394644,synthetic_cold_temperate_benchmark,0.76935931,2.05214254,0.68404751,0.08531180,0.00000000,0.08531180,0.68404751
2023-03-10 08:00:00,1.65528390,260.85993648,synthetic_cold_temperate_benchmark,1.40864366,1.96136593,0.65378864,0.75485501,0.00000000,0.75485501,0.65378864
2023-03-10 09:00:00,2.43844105,358.84282531,synthetic_cold_temperate_benchmark,1.93775126,1.86738707,0.62246236,1.31528890,0.00000000,1.31528890,0.62246236
2023-03-10 10:00:00,3.19491277,428.75890335,synthetic_cold_temperate_benchmark,2.31529808,1.77661047,0.59220349,1.72309459,0.00000000,1.72309459,0.59220349
2023-03-10 11:00:00,3.87314676,465.13970029,synthetic_cold_temperate_benchmark,2.51175438,1.69522239,0.56507413,1.94668025,0.00000000,1.94668025,0.56507413
2023-03-10 12:00:00,4.42692250,465.13970029,synthetic_cold_temperate_benchmark,2.51175438,1.62876930,0.54292310,1.96883128,0.00000000,1.96883128,0.54292310
2023-03-10 13:00:00,4.81850107,428.75890335,synthetic_cold_temperate_benchmark,2.31529808,1.58177987,0.52725996,1.78803812,0.00000000,1.78803812,0.52725996
2023-03-10 14:00:00,5.02119706,358.84282531,synthetic_cold_temperate_benchmark,1.93775126,1.55745635,0.51915212,1.41859914,0.00000000,1.41859914,0.51915212
2023-03-10 15:00:00,5.02119706,260.85993648,synthetic_cold_temperate_benchmark,1.40864366,1.55745635,0.51915212,0.88949154,0.00000000,0.88949154,0.51915212
2023-03-10 16:00:00,4.81850107,142.47394644,synthetic_cold_temperate_benchmark,0.76935931,1.58177987,0.52725996,0.24209935,0.00000000,0.24209935,0.52725996
2023-03-10 17:00:00,4.42692250,12.94438876,synthetic_cold_temperate_benchmark,0.06989970,1.62876930,0.54292310,-0.47302340,0.47302340,0.00000000,0.06989970
2023-03-10 18:00:00,3.87314676,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.69522239,0.56507413,-0.56507413,0.56507413,0.00000000,0.00000000
2023-03-10 19:00:00,3.19491277,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.77661047,0.59220349,-0.59220349,0.59220349,0.00000000,0.00000000
2023-03-10 20:00:00,2.43844105,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.86738707,0.62246236,-0.62246236,0.62246236,0.00000000,0.00000000
2023-03-10 21:00:00,1.65528390,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.96136593,0.65378864,-0.65378864,0.65378864,0.00000000,0.00000000
2023-03-10 22:00:00,0.89881218,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.05214254,0.68404751,-0.68404751,0.68404751,0.00000000,0.00000000
2023-03-10 23:00:00,0.22057819,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.13353062,0.71117687,-0.71117687,0.71117687,0.00000000,0.00000000
2023-03-11 00:00:00,-0.18544546,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.18225345,0.72741782,-0.72741782,0.72741782,0.00000000,0.00000000
2023-03-11 01:00:00,-0.57702403,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.22924288,0.74308096,-0.74308096,0.74308096,0.00000000,0.00000000
2023-03-11 02:00:00,-0.77972002,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.25356640,0.75118880,-0.75118880,0.75118880,0.00000000,0.00000000
2023-03-11 03:00:00,-0.77972002,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.25356640,0.75118880,-0.75118880,0.75118880,0.00000000,0.00000000
2023-03-11 04:00:00,-0.57702403,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.22924288,0.74308096,-0.74308096,0.74308096,0.00000000,0.00000000
2023-03-11 05:00:00,-0.18544546,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.18225345,0.72741782,-0.72741782,0.72741782,0.00000000,0.00000000
2023-03-11 06:00:00,0.36833028,17.46178893,synthetic_cold_temperate_benchmark,0.09429366,2.11580037,0.70526679,-0.61097313,0.61097313,0.00000000,0.09429366
2023-03-11 07:00:00,1.04656427,147.30264209,synthetic_cold_temperate_benchmark,0.79543427,2.03441229,0.67813743,0.11729684,0.00000000,0.11729684,0.67813743
2023-03-11 08:00:00,1.80303599,265.75916692,synthetic_cold_temperate_benchmark,1.43509950,1.94363568,0.64787856,0.78722094,0.00000000,0.78722094,0.64787856
2023-03-11 09:00:00,2.58619314,363.67641581,synthetic_cold_temperate_benchmark,1.96385265,1.84965682,0.61655227,1.34730037,0.00000000,1.34730037,0.61655227
2023-03-11 10:00:00,3.34266486,433.48682518,synthetic_cold_temperate_benchmark,2.34082886,1.75888022,0.58629341,1.75453545,0.00000000,1.75453545,0.58629341
2023-03-11 11:00:00,4.02089885,469.79507685,synthetic_cold_temperate_benchmark,2.53689342,1.67749214,0.55916405,1.97772937,0.00000000,1.97772937,0.55916405
2023-03-11 12:00:00,4.57467458,469.79507685,synthetic_cold_temperate_benchmark,2.53689342,1.61103905,0.53701302,1.99988040,0.00000000,1.99988040,0.53701302
2023-03-11 13:00:00,4.96625316,433.48682518,synthetic_cold_temperate_benchmark,2.34082886,1.56404962,0.52134987,1.81947898,0.00000000,1.81947898,0.52134987
2023-03-11 14:00:00,5.16894915,363.67641581,synthetic_cold_temperate_benchmark,1.96385265,1.53972610,0.51324203,1.45061061,0.00000000,1.45061061,0.51324203
2023-03-11 15:00:00,5.16894915,265.75916692,synthetic_cold_temperate_benchmark,1.43509950,1.53972610,0.51324203,0.92185747,0.00000000,0.92185747,0.51324203
2023-03-11 16:00:00,4.96625316,147.30264209,synthetic_cold_temperate_benchmark,0.79543427,1.56404962,0.52134987,0.27408439,0.00000000,0.27408439,0.52134987
2023-03-11 17:00:00,4.57467458,17.46178893,synthetic_cold_temperate_benchmark,0.09429366,1.61103905,0.53701302,-0.44271936,0.44271936,0.00000000,0.09429366
2023-03-11 18:00:00,4.02089885,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.67749214,0.55916405,-0.55916405,0.55916405,0.00000000,0.00000000
2023-03-11 19:00:00,3.34266486,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.75888022,0.58629341,-0.58629341,0.58629341,0.00000000,0.00000000
2023-03-11 20:00:00,2.58619314,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.84965682,0.61655227,-0.61655227,0.61655227,0.00000000,0.00000000
2023-03-11 21:00:00,1.80303599,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.94363568,0.64787856,-0.64787856,0.64787856,0.00000000,0.00000000
2023-03-11 22:00:00,1.04656427,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.03441229,0.67813743,-0.67813743,0.67813743,0.00000000,0.00000000
2023-03-11 23:00:00,0.36833028,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.11580037,0.70526679,-0.70526679,0.70526679,0.00000000,0.00000000
2023-03-12 00:00:00,-0.03567679,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.16428121,0.72142707,-0.72142707,0.72142707,0.00000000,0.00000000
2023-03-12 01:00:00,-0.42725536,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21127064,0.73709021,-0.73709021,0.73709021,0.00000000,0.00000000
2023-03-12 02:00:00,-0.62995135,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.23559416,0.74519805,-0.74519805,0.74519805,0.00000000,0.00000000
2023-03-12 03:00:00,-0.62995135,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.23559416,0.74519805,-0.74519805,0.74519805,0.00000000,0.00000000
2023-03-12 04:00:00,-0.42725536,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21127064,0.73709021,-0.73709021,0.73709021,0.00000000,0.00000000
2023-03-12 05:00:00,-0.03567679,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.16428121,0.72142707,-0.72142707,0.72142707,0.00000000,0.00000000
2023-03-12 06:00:00,0.51809895,22.02554235,synthetic_cold_temperate_benchmark,0.11893793,2.09782813,0.69927604,-0.58033811,0.58033811,0.00000000,0.11893793
2023-03-12 07:00:00,1.19633294,152.16441716,synthetic_cold_temperate_benchmark,0.82168785,2.01644005,0.67214668,0.14954117,0.00000000,0.14954117,0.67214668
2023-03-12 08:00:00,1.95280466,270.68259717,synthetic_cold_temperate_benchmark,1.46168602,1.92566344,0.64188781,0.81979821,0.00000000,0.81979821,0.64188781
2023-03-12 09:00:00,2.73596181,368.52892819,synthetic_cold_temperate_benchmark,1.99005621,1.83168458,0.61056153,1.37949468,0.00000000,1.37949468,0.61056153
2023-03-12 10:00:00,3.49243353,438.23095133,synthetic_cold_temperate_benchmark,2.36644714,1.74090798,0.58030266,1.78614448,0.00000000,1.78614448,0.58030266
2023-03-12 11:00:00,4.17066752,474.46556970,synthetic_cold_temperate_benchmark,2.56211408,1.65951990,0.55317330,2.00894078,0.00000000,2.00894078,0.55317330
2023-03-12 12:00:00,4.72444325,474.46556970,synthetic_cold_temperate_benchmark,2.56211408,1.59306681,0.53102227,2.03109181,0.00000000,2.03109181,0.53102227
2023-03-12 13:00:00,5.11602183,438.23095133,synthetic_cold_temperate_benchmark,2.36644714,1.54607738,0.51535913,1.85108801,0.00000000,1.85108801,0.51535913
2023-03-12 14:00:00,5.31871782,368.52892819,synthetic_cold_temperate_benchmark,1.99005621,1.52175386,0.50725129,1.48280492,0.00000000,1.48280492,0.50725129
2023-03-12 15:00:00,5.31871782,270.68259717,synthetic_cold_temperate_benchmark,1.46168602,1.52175386,0.50725129,0.95443474,0.00000000,0.95443474,0.50725129
2023-03-12 16:00:00,5.11602183,152.16441716,synthetic_cold_temperate_benchmark,0.82168785,1.54607738,0.51535913,0.30632873,0.00000000,0.30632873,0.51535913
2023-03-12 17:00:00,4.72444325,22.02554235,synthetic_cold_temperate_benchmark,0.11893793,1.59306681,0.53102227,-0.41208434,0.41208434,0.00000000,0.11893793
2023-03-12 18:00:00,4.17066752,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.65951990,0.55317330,-0.55317330,0.55317330,0.00000000,0.00000000
2023-03-12 19:00:00,3.49243353,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.74090798,0.58030266,-0.58030266,0.58030266,0.00000000,0.00000000
2023-03-12 20:00:00,2.73596181,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.83168458,0.61056153,-0.61056153,0.61056153,0.00000000,0.00000000
2023-03-12 21:00:00,1.95280466,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.92566344,0.64188781,-0.64188781,0.64188781,0.00000000,0.00000000
2023-03-12 22:00:00,1.19633294,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.01644005,0.67214668,-0.67214668,0.67214668,0.00000000,0.00000000
2023-03-12 23:00:00,0.51809895,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.09782813,0.69927604,-0.69927604,0.69927604,0.00000000,0.00000000
2023-03-13 00:00:00,0.11606409,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.14607231,0.71535744,-0.71535744,0.71535744,0.00000000,0.00000000
2023-03-13 01:00:00,-0.27551449,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19306174,0.73102058,-0.73102058,0.73102058,0.00000000,0.00000000
2023-03-13 02:00:00,-0.47821048,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21738526,0.73912842,-0.73912842,0.73912842,0.00000000,0.00000000
2023-03-13 03:00:00,-0.47821048,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.21738526,0.73912842,-0.73912842,0.73912842,0.00000000,0.00000000
2023-03-13 04:00:00,-0.27551449,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19306174,0.73102058,-0.73102058,0.73102058,0.00000000,0.00000000
2023-03-13 05:00:00,0.11606409,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.14607231,0.71535744,-0.71535744,0.71535744,0.00000000,0.00000000
2023-03-13 06:00:00,0.66983982,26.63363448,synthetic_cold_temperate_benchmark,0.14382163,2.07961922,0.69320641,-0.54938478,0.54938478,0.00000000,0.14382163
2023-03-13 07:00:00,1.34807381,157.05739263,synthetic_cold_temperate_benchmark,0.84810992,1.99823114,0.66607705,0.18203287,0.00000000,0.18203287,0.66607705
2023-03-13 08:00:00,2.10454553,275.62851394,synthetic_cold_temperate_benchmark,1.48839398,1.90745454,0.63581818,0.85257580,0.00000000,0.85257580,0.63581818
2023-03-13 09:00:00,2.88770268,373.39880172,synthetic_cold_temperate_benchmark,2.01635353,1.81347568,0.60449189,1.41186164,0.00000000,1.41186164,0.60449189
2023-03-13 10:00:00,3.64417440,442.98983401,synthetic_cold_temperate_benchmark,2.39214510,1.72269907,0.57423302,1.81791208,0.00000000,1.81791208,0.57423302
2023-03-13 11:00:00,4.32240839,479.14979033,synthetic_cold_temperate_benchmark,2.58740887,1.64131099,0.54710366,2.04030520,0.00000000,2.04030520,0.54710366
2023-03-13 12:00:00,4.87618413,479.14979033,synthetic_cold_temperate_benchmark,2.58740887,1.57485790,0.52495263,2.06245623,0.00000000,2.06245623,0.52495263
2023-03-13 13:00:00,5.26776270,442.98983401,synthetic_cold_temperate_benchmark,2.39214510,1.52786848,0.50928949,1.88285561,0.00000000,1.88285561,0.50928949
2023-03-13 14:00:00,5.47045869,373.39880172,synthetic_cold_temperate_benchmark,2.01635353,1.50354496,0.50118165,1.51517188,0.00000000,1.51517188,0.50118165
2023-03-13 15:00:00,5.47045869,275.62851394,synthetic_cold_temperate_benchmark,1.48839398,1.50354496,0.50118165,0.98721232,0.00000000,0.98721232,0.50118165
2023-03-13 16:00:00,5.26776270,157.05739263,synthetic_cold_temperate_benchmark,0.84810992,1.52786848,0.50928949,0.33882043,0.00000000,0.33882043,0.50928949
2023-03-13 17:00:00,4.87618413,26.63363448,synthetic_cold_temperate_benchmark,0.14382163,1.57485790,0.52495263,-0.38113101,0.38113101,0.00000000,0.14382163
2023-03-13 18:00:00,4.32240839,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.64131099,0.54710366,-0.54710366,0.54710366,0.00000000,0.00000000
2023-03-13 19:00:00,3.64417440,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.72269907,0.57423302,-0.57423302,0.57423302,0.00000000,0.00000000
2023-03-13 20:00:00,2.88770268,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.81347568,0.60449189,-0.60449189,0.60449189,0.00000000,0.00000000
2023-03-13 21:00:00,2.10454553,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.90745454,0.63581818,-0.63581818,0.63581818,0.00000000,0.00000000
2023-03-13 22:00:00,1.34807381,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.99823114,0.66607705,-0.66607705,0.66607705,0.00000000,0.00000000
2023-03-13 23:00:00,0.66983982,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.07961922,0.69320641,-0.69320641,0.69320641,0.00000000,0.00000000
2023-03-14 00:00:00,0.26973220,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.12763214,0.70921071,-0.70921071,0.70921071,0.00000000,0.00000000
2023-03-14 01:00:00,-0.12184638,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.17462157,0.72487386,-0.72487386,0.72487386,0.00000000,0.00000000
2023-03-14 02:00:00,-0.32454237,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19894508,0.73298169,-0.73298169,0.73298169,0.00000000,0.00000000
2023-03-14 03:00:00,-0.32454237,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.19894508,0.73298169,-0.73298169,0.73298169,0.00000000,0.00000000
2023-03-14 04:00:00,-0.12184638,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.17462157,0.72487386,-0.72487386,0.72487386,0.00000000,0.00000000
2023-03-14 05:00:00,0.26973220,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.12763214,0.70921071,-0.70921071,0.70921071,0.00000000,0.00000000
2023-03-14 06:00:00,0.82350793,31.28402093,synthetic_cold_temperate_benchmark,0.16893371,2.06117905,0.68705968,-0.51812597,0.51812597,0.00000000,0.16893371
2023-03-14 07:00:00,1.50174192,161.97967381,synthetic_cold_temperate_benchmark,0.87469024,1.97979097,0.65993032,0.21475992,0.00000000,0.21475992,0.65993032
2023-03-14 08:00:00,2.25821364,280.59519585,synthetic_cold_temperate_benchmark,1.51521406,1.88901436,0.62967145,0.88554260,0.00000000,0.88554260,0.62967145
2023-03-14 09:00:00,3.04137079,378.28447077,synthetic_cold_temperate_benchmark,2.04273614,1.79503550,0.59834517,1.44439097,0.00000000,1.44439097,0.59834517
2023-03-14 10:00:00,3.79784252,447.76202135,synthetic_cold_temperate_benchmark,2.41791492,1.70425890,0.56808630,1.84982862,0.00000000,1.84982862,0.56808630
2023-03-14 11:00:00,4.47607650,483.84634623,synthetic_cold_temperate_benchmark,2.61277027,1.62287082,0.54095694,2.07181333,0.00000000,2.07181333,0.54095694
2023-03-14 12:00:00,5.02985224,483.84634623,synthetic_cold_temperate_benchmark,2.61277027,1.55641773,0.51880591,2.09396436,0.00000000,2.09396436,0.51880591
2023-03-14 13:00:00,5.42143082,447.76202135,synthetic_cold_temperate_benchmark,2.41791492,1.50942830,0.50314277,1.91477215,0.00000000,1.91477215,0.50314277
2023-03-14 14:00:00,5.62412680,378.28447077,synthetic_cold_temperate_benchmark,2.04273614,1.48510478,0.49503493,1.54770121,0.00000000,1.54770121,0.49503493
2023-03-14 15:00:00,5.62412680,280.59519585,synthetic_cold_temperate_benchmark,1.51521406,1.48510478,0.49503493,1.02017913,0.00000000,1.02017913,0.49503493
2023-03-14 16:00:00,5.42143082,161.97967381,synthetic_cold_temperate_benchmark,0.87469024,1.50942830,0.50314277,0.37154747,0.00000000,0.37154747,0.50314277
2023-03-14 17:00:00,5.02985224,31.28402093,synthetic_cold_temperate_benchmark,0.16893371,1.55641773,0.51880591,-0.34987220,0.34987220,0.00000000,0.16893371
2023-03-14 18:00:00,4.47607650,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.62287082,0.54095694,-0.54095694,0.54095694,0.00000000,0.00000000
2023-03-14 19:00:00,3.79784252,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.70425890,0.56808630,-0.56808630,0.56808630,0.00000000,0.00000000
2023-03-14 20:00:00,3.04137079,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.79503550,0.59834517,-0.59834517,0.59834517,0.00000000,0.00000000
2023-03-14 21:00:00,2.25821364,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.88901436,0.62967145,-0.62967145,0.62967145,0.00000000,0.00000000
2023-03-14 22:00:00,1.50174192,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,1.97979097,0.65993032,-0.65993032,0.65993032,0.00000000,0.00000000
2023-03-14 23:00:00,0.82350793,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.06117905,0.68705968,-0.68705968,0.68705968,0.00000000,0.00000000
2023-03-15 00:00:00,0.42528201,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.10896616,0.70298872,-0.70298872,0.70298872,0.00000000,0.00000000
2023-03-15 01:00:00,0.03370344,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.15595559,0.71865186,-0.71865186,0.71865186,0.00000000,0.00000000
2023-03-15 02:00:00,-0.16899255,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.18027911,0.72675970,-0.72675970,0.72675970,0.00000000,0.00000000
2023-03-15 03:00:00,-0.16899255,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.18027911,0.72675970,-0.72675970,0.72675970,0.00000000,0.00000000
2023-03-15 04:00:00,0.03370344,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.15595559,0.71865186,-0.71865186,0.71865186,0.00000000,0.00000000
2023-03-15 05:00:00,0.42528201,0.00000000,synthetic_cold_temperate_benchmark,0.00000000,2.10896616,0.70298872,-0.70298872,0.70298872,0.00000000,0.00000000
2023-03-15 06:00:00,0.97905775,35.97463011,synthetic_cold_temperate_benchmark,0.19426300,2.04251307,0.68083769,-0.48657469,0.48657469,0.00000000,0.19426300
2023-03-15 07:00:00,1.65729174,166.92935222,synthetic_cold_temperate_benchmark,0.90141850,1.96112499,0.65370833,0.24771017,0.00000000,0.24771017,0.65370833
2023-03-15 08:00:00,2.41376346,285.58091460,synthetic_cold_temperate_benchmark,1.54213694,1.87034839,0.62344946,0.91868748,0.00000000,0.91868748,0.62344946
2023-03-15 09:00:00,3.19692061,383.18436554,synthetic_cold_temperate_benchmark,2.06919557,1.77636953,0.59212318,1.47707240,0.00000000,1.47707240,0.59212318
