time,temperature_2m_c,shortwave_radiation_w_m2,source
2023-03-09 15:00:00,4.875505,255.986610,synthetic_cold_temperate_benchmark
2023-03-09 16:00:00,4.672809,137.680192,synthetic_cold_temperate_benchmark
2023-03-09 17:00:00,4.281231,8.475324,synthetic_cold_temperate_benchmark
2023-03-09 18:00:00,3.727455,0.000000,synthetic_cold_temperate_benchmark
2023-03-09 19:00:00,3.049221,0.000000,synthetic_cold_temperate_benchmark
2023-03-09 20:00:00,2.292749,0.000000,synthetic_cold_temperate_benchmark
2023-03-09 21:00:00,1.509592,0.000000,synthetic_cold_temperate_benchmark
2023-03-09 22:00:00,0.753120,0.000000,synthetic_cold_temperate_benchmark
2023-03-09 23:00:00,0.074886,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 00:00:00,-0.333198,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 01:00:00,-0.724776,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 02:00:00,-0.927472,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 03:00:00,-0.927472,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 04:00:00,-0.724776,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 05:00:00,-0.333198,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 06:00:00,0.220578,12.944389,synthetic_cold_temperate_benchmark
2023-03-10 07:00:00,0.898812,142.473946,synthetic_cold_temperate_benchmark
2023-03-10 08:00:00,1.655284,260.859936,synthetic_cold_temperate_benchmark
2023-03-10 09:00:00,2.438441,358.842825,synthetic_cold_temperate_benchmark
2023-03-10 10:00:00,3.194913,428.758903,synthetic_cold_temperate_benchmark
2023-03-10 11:00:00,3.873147,465.139700,synthetic_cold_temperate_benchmark
2023-03-10 12:00:00,4.426922,465.139700,synthetic_cold_temperate_benchmark
2023-03-10 13:00:00,4.818501,428.758903,synthetic_cold_temperate_benchmark
2023-03-10 14:00:00,5.021197,358.842825,synthetic_cold_temperate_benchmark
2023-03-10 15:00:00,5.021197,260.859936,synthetic_cold_temperate_benchmark
2023-03-10 16:00:00,4.818501,142.473946,synthetic_cold_temperate_benchmark
2023-03-10 17:00:00,4.426922,12.944389,synthetic_cold_temperate_benchmark
2023-03-10 18:00:00,3.873147,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 19:00:00,3.194913,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 20:00:00,2.438441,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 21:00:00,1.655284,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 22:00:00,0.898812,0.000000,synthetic_cold_temperate_benchmark
2023-03-10 23:00:00,0.220578,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 00:00:00,-0.185445,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 01:00:00,-0.577024,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 02:00:00,-0.779720,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 03:00:00,-0.779720,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 04:00:00,-0.577024,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 05:00:00,-0.185445,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 06:00:00,0.368330,17.461789,synthetic_cold_temperate_benchmark
2023-03-11 07:00:00,1.046564,147.302642,synthetic_cold_temperate_benchmark
2023-03-11 08:00:00,1.803036,265.759167,synthetic_cold_temperate_benchmark
2023-03-11 09:00:00,2.586193,363.676416,synthetic_cold_temperate_benchmark
2023-03-11 10:00:00,3.342665,433.486825,synthetic_cold_temperate_benchmark
2023-03-11 11:00:00,4.020899,469.795077,synthetic_cold_temperate_benchmark
2023-03-11 12:00:00,4.574675,469.795077,synthetic_cold_temperate_benchmark
2023-03-11 13:00:00,4.966253,433.486825,synthetic_cold_temperate_benchmark
2023-03-11 14:00:00,5.168949,363.676416,synthetic_cold_temperate_benchmark
2023-03-11 15:00:00,5.168949,265.759167,synthetic_cold_temperate_benchmark
2023-03-11 16:00:00,4.966253,147.302642,synthetic_cold_temperate_benchmark
2023-03-11 17:00:00,4.574675,17.461789,synthetic_cold_temperate_benchmark
2023-03-11 18:00:00,4.020899,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 19:00:00,3.342665,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 20:00:00,2.586193,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 21:00:00,1.803036,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 22:00:00,1.046564,0.000000,synthetic_cold_temperate_benchmark
2023-03-11 23:00:00,0.368330,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 00:00:00,-0.035677,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 01:00:00,-0.427255,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 02:00:00,-0.629951,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 03:00:00,-0.629951,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 04:00:00,-0.427255,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 05:00:00,-0.035677,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 06:00:00,0.518099,22.025542,synthetic_cold_temperate_benchmark
2023-03-12 07:00:00,1.196333,152.164417,synthetic_cold_temperate_benchmark
2023-03-12 08:00:00,1.952805,270.682597,synthetic_cold_temperate_benchmark
2023-03-12 09:00:00,2.735962,368.528928,synthetic_cold_temperate_benchmark
2023-03-12 10:00:00,3.492434,438.230951,synthetic_cold_temperate_benchmark
2023-03-12 11:00:00,4.170668,474.465570,synthetic_cold_temperate_benchmark
2023-03-12 12:00:00,4.724443,474.465570,synthetic_cold_temperate_benchmark
2023-03-12 13:00:00,5.116022,438.230951,synthetic_cold_temperate_benchmark
2023-03-12 14:00:00,5.318718,368.528928,synthetic_cold_temperate_benchmark
2023-03-12 15:00:00,5.318718,270.682597,synthetic_cold_temperate_benchmark
2023-03-12 16:00:00,5.116022,152.164417,synthetic_cold_temperate_benchmark
2023-03-12 17:00:00,4.724443,22.025542,synthetic_cold_temperate_benchmark
2023-03-12 18:00:00,4.170668,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 19:00:00,3.492434,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 20:00:00,2.735962,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 21:00:00,1.952805,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 22:00:00,1.196333,0.000000,synthetic_cold_temperate_benchmark
2023-03-12 23:00:00,0.518099,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 00:00:00,0.116064,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 01:00:00,-0.275514,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 02:00:00,-0.478210,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 03:00:00,-0.478210,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 04:00:00,-0.275514,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 05:00:00,0.116064,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 06:00:00,0.669840,26.633634,synthetic_cold_temperate_benchmark
2023-03-13 07:00:00,1.348074,157.057393,synthetic_cold_temperate_benchmark
2023-03-13 08:00:00,2.104546,275.628514,synthetic_cold_temperate_benchmark
2023-03-13 09:00:00,2.887703,373.398802,synthetic_cold_temperate_benchmark
2023-03-13 10:00:00,3.644174,442.989834,synthetic_cold_temperate_benchmark
2023-03-13 11:00:00,4.322408,479.149790,synthetic_cold_temperate_benchmark
2023-03-13 12:00:00,4.876184,479.149790,synthetic_cold_temperate_benchmark
2023-03-13 13:00:00,5.267763,442.989834,synthetic_cold_temperate_benchmark
2023-03-13 14:00:00,5.470459,373.398802,synthetic_cold_temperate_benchmark
2023-03-13 15:00:00,5.470459,275.628514,synthetic_cold_temperate_benchmark
2023-03-13 16:00:00,5.267763,157.057393,synthetic_cold_temperate_benchmark
2023-03-13 17:00:00,4.876184,26.633634,synthetic_cold_temperate_benchmark
2023-03-13 18:00:00,4.322408,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 19:00:00,3.644174,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 20:00:00,2.887703,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 21:00:00,2.104546,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 22:00:00,1.348074,0.000000,synthetic_cold_temperate_benchmark
2023-03-13 23:00:00,0.669840,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 00:00:00,0.269732,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 01:00:00,-0.121846,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 02:00:00,-0.324542,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 03:00:00,-0.324542,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 04:00:00,-0.121846,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 05:00:00,0.269732,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 06:00:00,0.823508,31.284021,synthetic_cold_temperate_benchmark
2023-03-14 07:00:00,1.501742,161.979674,synthetic_cold_temperate_benchmark
2023-03-14 08:00:00,2.258214,280.595196,synthetic_cold_temperate_benchmark
2023-03-14 09:00:00,3.041371,378.284471,synthetic_cold_temperate_benchmark
2023-03-14 10:00:00,3.797843,447.762021,synthetic_cold_temperate_benchmark
2023-03-14 11:00:00,4.476077,483.846346,synthetic_cold_temperate_benchmark
2023-03-14 12:00:00,5.029852,483.846346,synthetic_cold_temperate_benchmark
2023-03-14 13:00:00,5.421431,447.762021,synthetic_cold_temperate_benchmark
2023-03-14 14:00:00,5.624127,378.284471,synthetic_cold_temperate_benchmark
2023-03-14 15:00:00,5.624127,280.595196,synthetic_cold_temperate_benchmark
2023-03-14 16:00:00,5.421431,161.979674,synthetic_cold_temperate_benchmark
2023-03-14 17:00:00,5.029852,31.284021,synthetic_cold_temperate_benchmark
2023-03-14 18:00:00,4.476077,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 19:00:00,3.797843,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 20:00:00,3.041371,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 21:00:00,2.258214,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 22:00:00,1.501742,0.000000,synthetic_cold_temperate_benchmark
2023-03-14 23:00:00,0.823508,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 00:00:00,0.425282,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 01:00:00,0.033703,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 02:00:00,-0.168993,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 03:00:00,-0.168993,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 04:00:00,0.033703,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 05:00:00,0.425282,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 06:00:00,0.979058,35.974630,synthetic_cold_temperate_benchmark
2023-03-15 07:00:00,1.657292,166.929352,synthetic_cold_temperate_benchmark
2023-03-15 08:00:00,2.413763,285.580915,synthetic_cold_temperate_benchmark
2023-03-15 09:00:00,3.196921,383.184366,synthetic_cold_temperate_benchmark
2023-03-15 10:00:00,3.953392,452.546058,synthetic_cold_temperate_benchmark
2023-03-15 11:00:00,4.631626,488.553841,synthetic_cold_temperate_benchmark
2023-03-15 12:00:00,5.185402,488.553841,synthetic_cold_temperate_benchmark
2023-03-15 13:00:00,5.576981,452.546058,synthetic_cold_temperate_benchmark
2023-03-15 14:00:00,5.779677,383.184366,synthetic_cold_temperate_benchmark
2023-03-15 15:00:00,5.779677,285.580915,synthetic_cold_temperate_benchmark
2023-03-15 16:00:00,5.576981,166.929352,synthetic_cold_temperate_benchmark
2023-03-15 17:00:00,5.185402,35.974630,synthetic_cold_temperate_benchmark
2023-03-15 18:00:00,4.631626,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 19:00:00,3.953392,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 20:00:00,3.196921,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 21:00:00,2.413763,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 22:00:00,1.657292,0.000000,synthetic_cold_temperate_benchmark
2023-03-15 23:00:00,0.979058,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 00:00:00,0.582667,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 01:00:00,0.191089,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 02:00:00,-0.011607,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 03:00:00,-0.011607,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 04:00:00,0.191089,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 05:00:00,0.582667,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 06:00:00,1.136443,40.703366,synthetic_cold_temperate_benchmark
2023-03-16 07:00:00,1.814677,171.904507,synthetic_cold_temperate_benchmark
2023-03-16 08:00:00,2.571149,290.583936,synthetic_cold_temperate_benchmark
2023-03-16 09:00:00,3.354306,388.096913,synthetic_cold_temperate_benchmark
2023-03-16 10:00:00,4.110778,457.340485,synthetic_cold_temperate_benchmark
2023-03-16 11:00:00,4.789012,493.270876,synthetic_cold_temperate_benchmark
2023-03-16 12:00:00,5.342787,493.270876,synthetic_cold_temperate_benchmark
2023-03-16 13:00:00,5.734366,457.340485,synthetic_cold_temperate_benchmark
2023-03-16 14:00:00,5.937062,388.096913,synthetic_cold_temperate_benchmark
2023-03-16 15:00:00,5.937062,290.583936,synthetic_cold_temperate_benchmark
2023-03-16 16:00:00,5.734366,171.904507,synthetic_cold_temperate_benchmark
2023-03-16 17:00:00,5.342787,40.703366,synthetic_cold_temperate_benchmark
2023-03-16 18:00:00,4.789012,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 19:00:00,4.110778,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 20:00:00,3.354306,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 21:00:00,2.571149,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 22:00:00,1.814677,0.000000,synthetic_cold_temperate_benchmark
2023-03-16 23:00:00,1.136443,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 00:00:00,0.741842,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 01:00:00,0.350263,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 02:00:00,0.147567,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 03:00:00,0.147567,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 04:00:00,0.350263,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 05:00:00,0.741842,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 06:00:00,1.295618,45.468110,synthetic_cold_temperate_benchmark
2023-03-17 07:00:00,1.973852,176.903208,synthetic_cold_temperate_benchmark
2023-03-17 08:00:00,2.730323,295.602522,synthetic_cold_temperate_benchmark
2023-03-17 09:00:00,3.513480,393.020537,synthetic_cold_temperate_benchmark
2023-03-17 10:00:00,4.269952,462.143843,synthetic_cold_temperate_benchmark
2023-03-17 11:00:00,4.948186,497.996049,synthetic_cold_temperate_benchmark
2023-03-17 12:00:00,5.501962,497.996049,synthetic_cold_temperate_benchmark
2023-03-17 13:00:00,5.893540,462.143843,synthetic_cold_temperate_benchmark
2023-03-17 14:00:00,6.096236,393.020537,synthetic_cold_temperate_benchmark
2023-03-17 15:00:00,6.096236,295.602522,synthetic_cold_temperate_benchmark
2023-03-17 16:00:00,5.893540,176.903208,synthetic_cold_temperate_benchmark
2023-03-17 17:00:00,5.501962,45.468110,synthetic_cold_temperate_benchmark
2023-03-17 18:00:00,4.948186,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 19:00:00,4.269952,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 20:00:00,3.513480,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 21:00:00,2.730323,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 22:00:00,1.973852,0.000000,synthetic_cold_temperate_benchmark
2023-03-17 23:00:00,1.295618,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 00:00:00,0.902758,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 01:00:00,0.511179,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 02:00:00,0.308483,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 03:00:00,0.308483,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 04:00:00,0.511179,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 05:00:00,0.902758,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 06:00:00,1.456534,50.266725,synthetic_cold_temperate_benchmark
2023-03-18 07:00:00,2.134768,181.923515,synthetic_cold_temperate_benchmark
2023-03-18 08:00:00,2.891239,300.634929,synthetic_cold_temperate_benchmark
2023-03-18 09:00:00,3.674397,397.953659,synthetic_cold_temperate_benchmark
2023-03-18 10:00:00,4.430868,466.954667,synthetic_cold_temperate_benchmark
2023-03-18 11:00:00,5.109102,502.727955,synthetic_cold_temperate_benchmark
2023-03-18 12:00:00,5.662878,502.727955,synthetic_cold_temperate_benchmark
2023-03-18 13:00:00,6.054457,466.954667,synthetic_cold_temperate_benchmark
2023-03-18 14:00:00,6.257153,397.953659,synthetic_cold_temperate_benchmark
2023-03-18 15:00:00,6.257153,300.634929,synthetic_cold_temperate_benchmark
2023-03-18 16:00:00,6.054457,181.923515,synthetic_cold_temperate_benchmark
2023-03-18 17:00:00,5.662878,50.266725,synthetic_cold_temperate_benchmark
2023-03-18 18:00:00,5.109102,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 19:00:00,4.430868,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 20:00:00,3.674397,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 21:00:00,2.891239,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 22:00:00,2.134768,0.000000,synthetic_cold_temperate_benchmark
2023-03-18 23:00:00,1.456534,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 00:00:00,1.065368,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 01:00:00,0.673790,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 02:00:00,0.471094,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 03:00:00,0.471094,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 04:00:00,0.673790,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 05:00:00,1.065368,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 06:00:00,1.619144,55.097057,synthetic_cold_temperate_benchmark
2023-03-19 07:00:00,2.297378,186.963481,synthetic_cold_temperate_benchmark
2023-03-19 08:00:00,3.053850,305.679412,synthetic_cold_temperate_benchmark
2023-03-19 09:00:00,3.837007,402.894701,synthetic_cold_temperate_benchmark
2023-03-19 10:00:00,4.593479,471.771494,synthetic_cold_temperate_benchmark
2023-03-19 11:00:00,5.271713,507.465189,synthetic_cold_temperate_benchmark
2023-03-19 12:00:00,5.825488,507.465189,synthetic_cold_temperate_benchmark
2023-03-19 13:00:00,6.217067,471.771494,synthetic_cold_temperate_benchmark
2023-03-19 14:00:00,6.419763,402.894701,synthetic_cold_temperate_benchmark
2023-03-19 15:00:00,6.419763,305.679412,synthetic_cold_temperate_benchmark
2023-03-19 16:00:00,6.217067,186.963481,synthetic_cold_temperate_benchmark
2023-03-19 17:00:00,5.825488,55.097057,synthetic_cold_temperate_benchmark
2023-03-19 18:00:00,5.271713,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 19:00:00,4.593479,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 20:00:00,3.837007,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 21:00:00,3.053850,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 22:00:00,2.297378,0.000000,synthetic_cold_temperate_benchmark
2023-03-19 23:00:00,1.619144,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 00:00:00,1.229625,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 01:00:00,0.838046,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 02:00:00,0.635350,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 03:00:00,0.635350,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 04:00:00,0.838046,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 05:00:00,1.229625,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 06:00:00,1.783400,59.956935,synthetic_cold_temperate_benchmark
2023-03-20 07:00:00,2.461634,192.021154,synthetic_cold_temperate_benchmark
2023-03-20 08:00:00,3.218106,310.734226,synthetic_cold_temperate_benchmark
2023-03-20 09:00:00,4.001263,407.842083,synthetic_cold_temperate_benchmark
2023-03-20 10:00:00,4.757735,476.592859,synthetic_cold_temperate_benchmark
2023-03-20 11:00:00,5.435969,512.206341,synthetic_cold_temperate_benchmark
2023-03-20 12:00:00,5.989745,512.206341,synthetic_cold_temperate_benchmark
2023-03-20 13:00:00,6.381323,476.592859,synthetic_cold_temperate_benchmark
2023-03-20 14:00:00,6.584019,407.842083,synthetic_cold_temperate_benchmark
2023-03-20 15:00:00,6.584019,310.734226,synthetic_cold_temperate_benchmark
2023-03-20 16:00:00,6.381323,192.021154,synthetic_cold_temperate_benchmark
2023-03-20 17:00:00,5.989745,59.956935,synthetic_cold_temperate_benchmark
2023-03-20 18:00:00,5.435969,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 19:00:00,4.757735,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 20:00:00,4.001263,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 21:00:00,3.218106,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 22:00:00,2.461634,0.000000,synthetic_cold_temperate_benchmark
2023-03-20 23:00:00,1.783400,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 00:00:00,1.395478,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 01:00:00,1.003900,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 02:00:00,0.801204,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 03:00:00,0.801204,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 04:00:00,1.003900,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 05:00:00,1.395478,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 06:00:00,1.949254,64.844178,synthetic_cold_temperate_benchmark
2023-03-21 07:00:00,2.627488,197.094577,synthetic_cold_temperate_benchmark
2023-03-21 08:00:00,3.383960,315.797622,synthetic_cold_temperate_benchmark
2023-03-21 09:00:00,4.167117,412.794224,synthetic_cold_temperate_benchmark
2023-03-21 10:00:00,4.923589,481.417294,synthetic_cold_temperate_benchmark
2023-03-21 11:00:00,5.601822,516.950005,synthetic_cold_temperate_benchmark
2023-03-21 12:00:00,6.155598,516.950005,synthetic_cold_temperate_benchmark
2023-03-21 13:00:00,6.547177,481.417294,synthetic_cold_temperate_benchmark
2023-03-21 14:00:00,6.749873,412.794224,synthetic_cold_temperate_benchmark
2023-03-21 15:00:00,6.749873,315.797622,synthetic_cold_temperate_benchmark
2023-03-21 16:00:00,6.547177,197.094577,synthetic_cold_temperate_benchmark
2023-03-21 17:00:00,6.155598,64.844178,synthetic_cold_temperate_benchmark
2023-03-21 18:00:00,5.601822,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 19:00:00,4.923589,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 20:00:00,4.167117,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 21:00:00,3.383960,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 22:00:00,2.627488,0.000000,synthetic_cold_temperate_benchmark
2023-03-21 23:00:00,1.949254,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 00:00:00,1.562880,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 01:00:00,1.171301,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 02:00:00,0.968605,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 03:00:00,0.968605,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 04:00:00,1.171301,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 05:00:00,1.562880,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 06:00:00,2.116656,69.756595,synthetic_cold_temperate_benchmark
2023-03-22 07:00:00,2.794890,202.181791,synthetic_cold_temperate_benchmark
2023-03-22 08:00:00,3.551361,320.867853,synthetic_cold_temperate_benchmark
2023-03-22 09:00:00,4.334518,417.749546,synthetic_cold_temperate_benchmark
2023-03-22 10:00:00,5.090990,486.243335,synthetic_cold_temperate_benchmark
2023-03-22 11:00:00,5.769224,521.694770,synthetic_cold_temperate_benchmark
2023-03-22 12:00:00,6.323000,521.694770,synthetic_cold_temperate_benchmark
2023-03-22 13:00:00,6.714578,486.243335,synthetic_cold_temperate_benchmark
2023-03-22 14:00:00,6.917274,417.749546,synthetic_cold_temperate_benchmark
2023-03-22 15:00:00,6.917274,320.867853,synthetic_cold_temperate_benchmark
2023-03-22 16:00:00,6.714578,202.181791,synthetic_cold_temperate_benchmark
2023-03-22 17:00:00,6.323000,69.756595,synthetic_cold_temperate_benchmark
2023-03-22 18:00:00,5.769224,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 19:00:00,5.090990,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 20:00:00,4.334518,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 21:00:00,3.551361,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 22:00:00,2.794890,0.000000,synthetic_cold_temperate_benchmark
2023-03-22 23:00:00,2.116656,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 00:00:00,1.731780,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 01:00:00,1.340201,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 02:00:00,1.137505,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 03:00:00,1.137505,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 04:00:00,1.340201,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 05:00:00,1.731780,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 06:00:00,2.285556,74.691984,synthetic_cold_temperate_benchmark
2023-03-23 07:00:00,2.963790,207.280837,synthetic_cold_temperate_benchmark
2023-03-23 08:00:00,3.720261,325.943175,synthetic_cold_temperate_benchmark
2023-03-23 09:00:00,4.503419,422.706470,synthetic_cold_temperate_benchmark
2023-03-23 10:00:00,5.259890,491.069516,synthetic_cold_temperate_benchmark
2023-03-23 11:00:00,5.938124,526.439226,synthetic_cold_temperate_benchmark
2023-03-23 12:00:00,6.491900,526.439226,synthetic_cold_temperate_benchmark
2023-03-23 13:00:00,6.883479,491.069516,synthetic_cold_temperate_benchmark
2023-03-23 14:00:00,7.086175,422.706470,synthetic_cold_temperate_benchmark
2023-03-23 15:00:00,7.086175,325.943175,synthetic_cold_temperate_benchmark
2023-03-23 16:00:00,6.883479,207.280837,synthetic_cold_temperate_benchmark
2023-03-23 17:00:00,6.491900,74.691984,synthetic_cold_temperate_benchmark
2023-03-23 18:00:00,5.938124,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 19:00:00,5.259890,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 20:00:00,4.503419,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 21:00:00,3.720261,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 22:00:00,2.963790,0.000000,synthetic_cold_temperate_benchmark
2023-03-23 23:00:00,2.285556,0.000000,synthetic_cold_temperate_benchmark
2023-03-24 00:00:00,1.902129,0.000000,synthetic_cold_temperate_benchmark
2023-03-24 01:00:00,1.510550,0.000000,synthetic_cold_temperate_benchmark
2023-03-24 02:00:00,1.307854,0.000000,synthetic_cold_temperate_benchmark
